elev_inspect_badge,elev_inspect_date,nyc_BIN,location,elev_inspect_type
9028,2016-04-25,1084564,"40.7747807,-73.9812945",ROUTINE
9028,2016-04-25,1084564,"40.7747807,-73.9812945",ROUTINE
9028,2016-04-25,1084564,"40.7747807,-73.9812945",ROUTINE
9028,2016-04-25,1084564,"40.7747807,-73.9812945",ROUTINE
9028,2016-04-25,1084564,"40.7747807,-73.9812945",ROUTINE
2658,2016-04-25,1002856,"40.7229769,-74.0093524",SPECIAL
9027,2016-04-25,2083258,"40.8790063,-73.9161022",ROUTINE
9027,2016-04-25,2083258,"40.8790063,-73.9161022",ROUTINE
9027,2016-04-25,1010964,"40.7365182,-74.0020797",ROUTINE
9027,2016-04-25,2087524,"40.8814323,-73.9169074",ROUTINE
9027,2016-04-25,2087524,"40.8814323,-73.9169074",ROUTINE
9027,2016-04-25,1077590,"40.7110236,-73.9884958",ROUTINE
9027,2016-04-25,1077590,"40.7110236,-73.9884958",ROUTINE
9027,2016-04-25,1077590,"40.7110236,-73.9884958",ROUTINE
9027,2016-04-25,1077589,"40.7108989,-73.9893090",ROUTINE
9027,2016-04-25,1077589,"40.7108989,-73.9893090",ROUTINE
9027,2016-04-25,1077589,"40.7108989,-73.9893090",ROUTINE
2358,2016-04-25,3061593,"40.7215630,-73.9587520",SPECIAL
9028,2016-04-25,1028255,"40.7745200,-73.9804650",ROUTINE
9028,2016-04-25,1028255,"40.7745200,-73.9804650",ROUTINE
2687,2016-04-25,3032934,"40.6692290,-73.9491989",COMPLAINT
2460,2016-04-25,1036867,"40.7607865,-73.9703719",SURVEY
9027,2016-04-25,1084530,"40.7107538,-73.9877788",ROUTINE
9027,2016-04-25,1084530,"40.7107538,-73.9877788",ROUTINE
9027,2016-04-25,1084530,"40.7107538,-73.9877788",ROUTINE
2559,2016-04-25,3348507,"40.6577214,-73.8748877",COMPLAINT
2559,2016-04-25,3348507,"40.6577214,-73.8748877",COMPLAINT
9027,2016-04-25,1086167,"40.6445985,-73.9787899",ROUTINE
9027,2016-04-25,1086167,"40.6445985,-73.9787899",ROUTINE
9027,2016-04-25,1086167,"40.6445985,-73.9787899",ROUTINE
9027,2016-04-25,1086167,"40.6445985,-73.9787899",ROUTINE
9028,2016-04-25,1070362,"40.7754867,-73.9814977",ROUTINE
9028,2016-04-25,1070362,"40.7754867,-73.9814977",ROUTINE
9028,2016-04-25,1070362,"40.7754867,-73.9814977",ROUTINE
9028,2016-04-25,1070362,"40.7754867,-73.9814977",ROUTINE
9028,2016-04-25,1070362,"40.7754867,-73.9814977",ROUTINE
9028,2016-04-25,1028458,"40.7740116,-73.9780652",ROUTINE
9028,2016-04-25,1028458,"40.7740116,-73.9780652",ROUTINE
9028,2016-04-25,1028458,"40.7740116,-73.9780652",ROUTINE
2676,2016-04-25,1007946,"40.7250231,-73.9965204",COMPLAINT
2676,2016-04-25,1007946,"40.7250231,-73.9965204","VIOLATION REINSPECTION"
9027,2016-04-25,1089731,"40.7232958,-73.9769436",ROUTINE
2542,2016-04-25,1062469,"40.8312340,-73.9475570","VIOLATION REINSPECTION"
9027,2016-04-25,1012048,"40.7372937,-74.0093962",ROUTINE
9028,2016-04-25,5109250,"40.6166418,-74.0813098",ROUTINE
9028,2016-04-25,5109250,"40.6166418,-74.0813098",ROUTINE
2689,2016-04-25,1082794,"40.7487959,-73.9991876",COMPLAINT
2607,2016-04-25,1036156,"40.7516502,-73.9753530",SPECIAL
9028,2016-04-25,1028260,"40.7741539,-73.9805813",ROUTINE
9028,2016-04-25,1028260,"40.7741539,-73.9805813",ROUTINE
9028,2016-04-25,1028260,"40.7741539,-73.9805813",ROUTINE
9028,2016-04-25,1028260,"40.7741539,-73.9805813",ROUTINE
9028,2016-04-25,1028260,"40.7741539,-73.9805813",ROUTINE
2658,2016-04-24,4113185,"40.7655920,-73.8226430",COMPLAINT
2676,2016-04-23,1010404,"40.7314800,-74.0085500",COMPLAINT
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-23,1086193,"40.7724936,-73.9818735",ROUTINE
2676,2016-04-23,1015967,"40.7510560,-73.9842740",COMPLAINT
9028,2016-04-23,3146477,"40.6347741,-74.0294040",ROUTINE
2689,2016-04-23,1088896,"40.7460488,-73.9905392",SPECIAL
2689,2016-04-23,1088896,"40.7460488,-73.9905392",SPECIAL
2689,2016-04-23,1088896,"40.7460488,-73.9905392",SPECIAL
2689,2016-04-23,1088896,"40.7460488,-73.9905392",SPECIAL
2689,2016-04-23,1088896,"40.7460488,-73.9905392",SPECIAL
2689,2016-04-23,1088896,"40.7460488,-73.9905392",SPECIAL
2636,2016-04-23,1076262,"40.7589426,-73.9793564",SPECIAL
9027,2016-04-22,1086285,"40.7187419,-73.9864422",ROUTINE
2687,2016-04-22,3109444,"40.6494937,-73.9453770",COMPLAINT
1514,2016-04-22,2003109,"40.8392140,-73.9218090","VIOLATION REINSPECTION"
9027,2016-04-22,1010899,"40.7352061,-74.0011529",ROUTINE
9027,2016-04-22,1010899,"40.7352061,-74.0011529",ROUTINE
9028,2016-04-22,1028789,"40.7798022,-73.9766447",ROUTINE
9028,2016-04-22,1028789,"40.7798022,-73.9766447",ROUTINE
2714,2016-04-22,1001883,"40.7167624,-74.0048463",COMPLAINT
2714,2016-04-22,1001883,"40.7167624,-74.0048463","VIOLATION REINSPECTION"
2714,2016-04-22,1001883,"40.7164712,-74.0045685",COMPLAINT
2714,2016-04-22,1001883,"40.7164712,-74.0045685","VIOLATION REINSPECTION"
2559,2016-04-22,3827576,"40.6960005,-73.9251838",SPECIAL
9027,2016-04-22,1009609,"40.7360136,-73.9973940",ROUTINE
9027,2016-04-22,1009609,"40.7360136,-73.9973940",ROUTINE
2542,2016-04-22,1017603,"40.7516627,-73.9817405",SPECIAL
9027,2016-04-22,1087671,"40.7352929,-74.0090986",ROUTINE
9028,2016-04-22,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-22,1086193,"40.7724936,-73.9818735",ROUTINE
9028,2016-04-22,1086193,"40.7724936,-73.9818735",ROUTINE
1514,2016-04-22,1027468,"40.7709272,-73.9805759","VIOLATION REINSPECTION"
2358,2016-04-22,3029312,"40.6749826,-73.9688517",SPECIAL
9027,2016-04-22,2083247,"40.8786283,-73.9145678",ROUTINE
9027,2016-04-22,2083247,"40.8786283,-73.9145678",ROUTINE
9027,2016-04-22,2083247,"40.8786283,-73.9145678",ROUTINE
2527,2016-04-22,1089717,"40.7598359,-73.9887414",SPECIAL
2527,2016-04-22,1089717,"40.7598359,-73.9887414",SPECIAL
9028,2016-04-22,5042251,"40.6115980,-74.0630160",ROUTINE
9028,2016-04-22,5042251,"40.6115980,-74.0630160",ROUTINE
9027,2016-04-22,1010679,"40.7343589,-74.0012851",ROUTINE
2274,2016-04-22,2120660,"40.8536375,-73.9053326",SURVEY
9027,2016-04-22,1012044,"40.7354104,-74.0095738",ROUTINE
9027,2016-04-22,1067886,"40.7351819,-74.0092832",ROUTINE
9027,2016-04-22,1067886,"40.7351819,-74.0092832",ROUTINE
2689,2016-04-22,1009852,"40.7322520,-74.0061090",COMPLAINT
2714,2016-04-22,1001883,"40.7165872,-74.0048064",COMPLAINT
2714,2016-04-22,1001883,"40.7165872,-74.0048064","VIOLATION REINSPECTION"
9028,2016-04-22,3146308,"40.6356490,-74.0293240",ROUTINE
9028,2016-04-22,3146308,"40.6356490,-74.0293240",ROUTINE
9028,2016-04-22,1028670,"40.7773684,-73.9755187",ROUTINE
9028,2016-04-22,1028670,"40.7773684,-73.9755187",ROUTINE
9028,2016-04-22,1028670,"40.7773684,-73.9755187",ROUTINE
9028,2016-04-22,1028670,"40.7773684,-73.9755187",ROUTINE
2689,2016-04-22,1009852,"40.7322260,-74.0061939",COMPLAINT
9028,2016-04-22,1028233,"40.7734160,-73.9797870",ROUTINE
9028,2016-04-22,1028233,"40.7734160,-73.9797870",ROUTINE
9028,2016-04-21,4028427,"40.7466138,-73.9099955",ROUTINE
9028,2016-04-21,4028427,"40.7466138,-73.9099955",ROUTINE
2460,2016-04-21,1000057,"40.7105803,-74.0155830",SPECIAL
2460,2016-04-21,1000057,"40.7105803,-74.0155830",SPECIAL
9027,2016-04-21,3000141,"40.7020667,-73.9847013",ROUTINE
2274,2016-04-21,2096710,"40.8418130,-73.8567070",SURVEY
2274,2016-04-21,2096710,"40.8401730,-73.8576889",SURVEY
2528,2016-04-21,4113575,"40.7590700,-73.8282240",COMPLAINT
2460,2016-04-21,1000057,"40.7106510,-74.0155260",SPECIAL
2460,2016-04-21,1000057,"40.7106510,-74.0155260",SPECIAL
9027,2016-04-21,1010685,"40.7344796,-74.0004468",ROUTINE
9027,2016-04-21,1010685,"40.7344796,-74.0004468",ROUTINE
9028,2016-04-21,1076281,"40.7558060,-73.9633524",ROUTINE
9028,2016-04-21,1076281,"40.7558060,-73.9633524",ROUTINE
9028,2016-04-21,1076281,"40.7558060,-73.9633524",ROUTINE
9027,2016-04-21,1087671,"40.7352929,-74.0090986",ROUTINE
9027,2016-04-21,1080244,"40.7344154,-74.0097869",ROUTINE
9027,2016-04-21,1080244,"40.7344154,-74.0097869",ROUTINE
9027,2016-04-21,1086051,"40.7346704,-74.0096498",ROUTINE
9027,2016-04-21,1080244,"40.7344154,-74.0097869",ROUTINE
9027,2016-04-21,4443725,"40.7815280,-73.7800010",ROUTINE
9027,2016-04-21,4443725,"40.7815280,-73.7800010",ROUTINE
9027,2016-04-21,4443725,"40.7815280,-73.7800010",ROUTINE
9027,2016-04-21,4443725,"40.7815280,-73.7800010",ROUTINE
9027,2016-04-21,4443725,"40.7815280,-73.7800010",ROUTINE
2657,2016-04-21,1015862,"40.7484799,-73.9854246",SPECIAL
2657,2016-04-21,1015862,"40.7484799,-73.9854246",SPECIAL
9031,2016-04-21,1089237,"40.7445127,-73.9724833",SURVEY
9031,2016-04-21,1089237,"40.7445127,-73.9724833",SURVEY
9028,2016-04-21,1028241,"40.7736225,-73.9792222",ROUTINE
2687,2016-04-21,3118767,"40.6413004,-73.9626477",COMPLAINT
2657,2016-04-21,1000813,"40.7061569,-74.0127837",SPECIAL
9028,2016-04-21,1028645,"40.7777751,-73.9780542",ROUTINE
9028,2016-04-21,1028631,"40.7775212,-73.9783526",ROUTINE
9028,2016-04-21,1028646,"40.7777686,-73.9782726",ROUTINE
1739,2016-04-21,1024727,"40.7586198,-73.9862120",SPECIAL
9027,2016-04-21,1012012,"40.7349660,-74.0089640",ROUTINE
9027,2016-04-21,1012010,"40.7348020,-74.0092050",ROUTINE
9027,2016-04-21,1012010,"40.7348020,-74.0092050",ROUTINE
2676,2016-04-21,1027472,"40.7715807,-73.9811807","VIOLATION REINSPECTION"
9027,2016-04-21,1087057,"40.7132593,-73.9903657",ROUTINE
2358,2016-04-21,3418146,"40.7016505,-73.9516387",SPECIAL
2358,2016-04-21,3418148,"40.7020297,-73.9510501",SPECIAL
1739,2016-04-21,1024727,"40.7584394,-73.9864929",SPECIAL
2460,2016-04-21,1089717,"40.7598359,-73.9887414",SPECIAL
2509,2016-04-21,1005676,"40.7206190,-73.9934700",SPECIAL
2676,2016-04-20,1089665,"40.7598359,-73.9887414",SPECIAL
2467,2016-04-20,1001007,"40.7064723,-74.0077341",SPECIAL
9053,2016-04-20,3855957,"40.6872990,-73.9816764",SURVEY
9028,2016-04-20,1028241,"40.7736225,-73.9792222",ROUTINE
9027,2016-04-20,1009622,"40.7351900,-73.9951992",ROUTINE
9027,2016-04-20,1009622,"40.7351900,-73.9951992",ROUTINE
9027,2016-04-20,3396812,"40.7015157,-73.9824007",ROUTINE
2670,2016-04-20,3081217,"40.6654179,-73.9202610",COMPLAINT
2690,2016-04-20,2007890,"40.8467210,-73.9094845",COMPLAINT
9027,2016-04-20,1011370,"40.7375347,-74.0063531",ROUTINE
2667,2016-04-20,2008129,"40.8427710,-73.9139790",COMPLAINT
9027,2016-04-20,1004402,"40.7213720,-73.9798520",ROUTINE
9027,2016-04-20,1011979,"40.7331839,-74.0094289",ROUTINE
9027,2016-04-20,1011979,"40.7331839,-74.0094289",ROUTINE
9028,2016-04-20,1087511,"40.7770569,-73.9775885",ROUTINE
9028,2016-04-20,1087511,"40.7770569,-73.9775885",ROUTINE
9028,2016-04-20,1087511,"40.7770569,-73.9775885",ROUTINE
9028,2016-04-20,1087511,"40.7770569,-73.9775885",ROUTINE
9028,2016-04-20,1087511,"40.7770569,-73.9775885",ROUTINE
9027,2016-04-20,1010632,"40.7379100,-73.9997280",ROUTINE
9027,2016-04-20,1010632,"40.7379100,-73.9997280",ROUTINE
9028,2016-04-20,1028636,"40.7768624,-73.9769999",ROUTINE
9028,2016-04-20,1028636,"40.7768624,-73.9769999",ROUTINE
9028,2016-04-20,1028636,"40.7768624,-73.9769999",ROUTINE
9028,2016-04-20,1028636,"40.7768624,-73.9769999",ROUTINE
9028,2016-04-20,1028636,"40.7768624,-73.9769999",ROUTINE
9028,2016-04-20,1028636,"40.7768624,-73.9769999",ROUTINE
2274,2016-04-20,2083245,"40.8768921,-73.9177304",SURVEY
2274,2016-04-20,2083245,"40.8768921,-73.9177304",SURVEY
9027,2016-04-20,1009622,"40.7352292,-73.9950095",ROUTINE
9027,2016-04-20,1009622,"40.7352292,-73.9950095",ROUTINE
2460,2016-04-20,1080357,"40.7416770,-74.0061097",SPECIAL
9027,2016-04-20,1011980,"40.7330070,-74.0089630",ROUTINE
9027,2016-04-20,1011980,"40.7330070,-74.0089630",ROUTINE
9027,2016-04-20,4131166,"40.7837510,-73.7785150",ROUTINE
9027,2016-04-20,4131166,"40.7837510,-73.7785150",ROUTINE
9027,2016-04-20,4131165,"40.7832408,-73.7781921",ROUTINE
9027,2016-04-20,4131165,"40.7832408,-73.7781921",ROUTINE
9027,2016-04-20,1004094,"40.7196931,-73.9832942",ROUTINE
9027,2016-04-20,1011382,"40.7373207,-74.0042245",ROUTINE
9027,2016-04-20,1003993,"40.7163673,-73.9912551",ROUTINE
9027,2016-04-20,3335876,"40.7019179,-73.9894449",ROUTINE
2547,2016-04-20,3335876,"40.7019179,-73.9894449",SURVEY
2687,2016-04-20,3324389,"40.6746089,-73.9666843",COMPLAINT
2687,2016-04-20,3395077,"40.6757219,-73.9583395",COMPLAINT
2670,2016-04-20,3192779,"40.5971362,-73.9699076",COMPLAINT
9028,2016-04-20,1028714,"40.7778354,-73.9751252",ROUTINE
9028,2016-04-20,1028714,"40.7778354,-73.9751252",ROUTINE
9028,2016-04-20,1028714,"40.7778354,-73.9751252",ROUTINE
9028,2016-04-20,1028714,"40.7778354,-73.9751252",ROUTINE
9028,2016-04-20,1028714,"40.7778354,-73.9751252",ROUTINE
9028,2016-04-20,1028714,"40.7778354,-73.9751252",ROUTINE
2690,2016-04-20,2120470,"40.8472840,-73.9097020",COMPLAINT
2467,2016-04-20,1017120,"40.7490650,-73.9833940",SPECIAL
9027,2016-04-20,1004151,"40.7199284,-73.9823825",ROUTINE
9027,2016-04-20,1004151,"40.7199284,-73.9823825",ROUTINE
2542,2016-04-20,1087248,"40.7207899,-74.0020457",SPECIAL
2542,2016-04-20,1087248,"40.7207899,-74.0020457",SURVEY
2690,2016-04-20,2007873,"40.8444864,-73.9095710",COMPLAINT
9027,2016-04-20,1009632,"40.7356644,-73.9964386",ROUTINE
9027,2016-04-20,1009632,"40.7356644,-73.9964386",ROUTINE
9028,2016-04-20,5109139,"40.6385049,-74.1707438",ROUTINE
9028,2016-04-20,5112688,"40.6378954,-74.1711186",ROUTINE
9028,2016-04-20,5112688,"40.6378954,-74.1711186",ROUTINE
9028,2016-04-20,5109139,"40.6385049,-74.1707438",ROUTINE
9028,2016-04-20,5109140,"40.6401962,-74.1711715",ROUTINE
9028,2016-04-20,5109140,"40.6401962,-74.1711715",ROUTINE
9028,2016-04-20,5112687,"40.6390917,-74.1707505",ROUTINE
9028,2016-04-20,5112687,"40.6390917,-74.1707505",ROUTINE
2274,2016-04-20,2083245,"40.8767731,-73.9176465",SURVEY
2274,2016-04-20,2083245,"40.8767731,-73.9176465",SURVEY
9028,2016-04-20,1028160,"40.7727866,-73.9813124",ROUTINE
9028,2016-04-20,1028160,"40.7727866,-73.9813124",ROUTINE
2657,2016-04-20,1007376,"45.4594075,-98.4903365",SPECIAL
9027,2016-04-20,3000157,"40.7020660,-73.9825242",ROUTINE
9027,2016-04-20,3000157,"40.7020660,-73.9825242",ROUTINE
9027,2016-04-20,1004031,"40.7167711,-73.9896473",ROUTINE
9027,2016-04-20,1088482,"40.7203410,-73.9818050",ROUTINE
9027,2016-04-20,1088482,"40.7203410,-73.9818050",ROUTINE
9027,2016-04-20,1088482,"40.7203410,-73.9818050",ROUTINE
9027,2016-04-20,3396812,"40.7016996,-73.9826622",ROUTINE
2657,2016-04-20,1089871,"40.7474317,-74.0071717",SPECIAL
1514,2016-04-20,2005886,"40.8203030,-73.8913670",SPECIAL
1514,2016-04-20,2005886,"40.8203030,-73.8913670",SPECIAL
9027,2016-04-20,3334962,"40.6919356,-73.9646550",ROUTINE
9027,2016-04-20,3335876,"40.7019179,-73.9894449",ROUTINE
2547,2016-04-20,3335876,"40.7019179,-73.9894449",SURVEY
2547,2016-04-20,3126839,"40.6375249,-73.9723410",SURVEY
2547,2016-04-20,3126839,"40.6375249,-73.9723410",SURVEY
2676,2016-04-20,1054499,"40.8062160,-73.9368000",COMPLAINT
2274,2016-04-19,2014648,"40.8653180,-73.9028420",SURVEY
2687,2016-04-19,3038244,"40.6647850,-73.9347800","VIOLATION REINSPECTION"
2690,2016-04-19,2049415,"40.8562820,-73.8652369",COMPLAINT
9028,2016-04-19,3145712,"40.6346024,-74.0257446",ROUTINE
9028,2016-04-19,3145712,"40.6346024,-74.0257446",ROUTINE
9027,2016-04-19,1011919,"40.7363620,-74.0061550",ROUTINE
2670,2016-04-19,3201771,"40.5942746,-73.9579731",COMPLAINT
9027,2016-04-19,1004075,"40.7156530,-73.9845100",ROUTINE
9027,2016-04-19,1004075,"40.7156530,-73.9845100",ROUTINE
9027,2016-04-19,1004075,"40.7156530,-73.9845100",ROUTINE
9027,2016-04-19,2015701,"40.8732580,-73.9033850",ROUTINE
2666,2016-04-19,2114972,"40.8577740,-73.8929900",COMPLAINT
9027,2016-04-19,1004096,"40.7187925,-73.9832450",ROUTINE
2690,2016-04-19,2049431,"40.8549880,-73.8636130",COMPLAINT
9028,2016-04-19,1040139,"40.7539030,-73.9636840",ROUTINE
9028,2016-04-19,1040139,"40.7539030,-73.9636840",ROUTINE
2676,2016-04-19,1007725,"40.7250681,-74.0016317",SPECIAL
9027,2016-04-19,1011921,"40.7359807,-74.0061116",ROUTINE
9027,2016-04-19,1010658,"40.7375910,-73.9989230",ROUTINE
2460,2016-04-19,1002832,"40.7223560,-74.0107080",SPECIAL
2460,2016-04-19,1002832,"40.7223560,-74.0107080",SPECIAL
9027,2016-04-19,1087555,"40.7396884,-74.0041640",ROUTINE
9028,2016-04-19,1028132,"40.7718390,-73.9806750",ROUTINE
9028,2016-04-19,1028132,"40.7718390,-73.9806750",ROUTINE
9027,2016-04-19,4148338,"40.7216400,-73.8050880",ROUTINE
9027,2016-04-19,4148338,"40.7216400,-73.8050880",ROUTINE
2690,2016-04-19,2049426,"40.8552100,-73.8641590",COMPLAINT
2689,2016-04-19,1063043,"40.8420160,-73.9376180",COMPLAINT
2460,2016-04-19,1002832,"40.7223079,-74.0107952",SPECIAL
2460,2016-04-19,1002832,"40.7223079,-74.0107952",SPECIAL
9027,2016-04-19,1088856,"40.7412010,-74.0063680",ROUTINE
9027,2016-04-19,1088856,"40.7412010,-74.0063680",ROUTINE
9027,2016-04-19,1088856,"40.7412010,-74.0063680",ROUTINE
9028,2016-04-19,1028714,"40.7778354,-73.9751252",ROUTINE
9028,2016-04-19,1028714,"40.7778354,-73.9751252",ROUTINE
9028,2016-04-19,1028714,"40.7778354,-73.9751252",ROUTINE
9028,2016-04-19,1028714,"40.7778354,-73.9751252",ROUTINE
9028,2016-04-19,1040141,"40.7541430,-73.9635020",ROUTINE
9028,2016-04-19,1040141,"40.7541430,-73.9635020",ROUTINE
9028,2016-04-19,1040138,"40.7540300,-73.9641190",ROUTINE
9028,2016-04-19,1040138,"40.7540300,-73.9641190",ROUTINE
9028,2016-04-19,1081012,"40.7720342,-73.9814275",ROUTINE
9028,2016-04-19,1081012,"40.7720342,-73.9814275",ROUTINE
9028,2016-04-19,1081012,"40.7720342,-73.9814275",ROUTINE
9028,2016-04-19,1040079,"40.7528844,-73.9648745",ROUTINE
9028,2016-04-19,1040079,"40.7528844,-73.9648745",ROUTINE
9028,2016-04-19,1040079,"40.7528844,-73.9648745",ROUTINE
9028,2016-04-19,1040079,"40.7528844,-73.9648745",ROUTINE
2687,2016-04-19,3027676,"40.6802480,-73.9671400",COMPLAINT
9028,2016-04-19,3145632,"40.6353094,-74.0271919",ROUTINE
2687,2016-04-19,3038244,"40.6647850,-73.9347800","VIOLATION REINSPECTION"
2676,2016-04-19,1007725,"40.7252696,-74.0020313",SPECIAL
9027,2016-04-19,3335876,"40.7019179,-73.9894449",ROUTINE
9027,2016-04-19,3335876,"40.7019179,-73.9894449",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
9027,2016-04-19,4540380,"40.7572023,-73.8346320",ROUTINE
2467,2016-04-19,1022709,"40.7603820,-73.9807666",SPECIAL
9027,2016-04-19,3335876,"40.7019179,-73.9894449",ROUTINE
9027,2016-04-19,3335876,"40.7019179,-73.9894449",ROUTINE
9027,2016-04-19,3335874,"40.7022672,-73.9893898",ROUTINE
9027,2016-04-19,3335874,"40.7022672,-73.9893898",ROUTINE
2670,2016-04-19,3117139,"40.6493188,-73.9605019",COMPLAINT
2670,2016-04-19,3117139,"40.6493188,-73.9605019",COMPLAINT
2690,2016-04-19,2049426,"40.8552448,-73.8640950",COMPLAINT
2460,2016-04-19,1002832,"40.7223797,-74.0107239",SPECIAL
2460,2016-04-19,1002832,"40.7223797,-74.0107239",SPECIAL
2460,2016-04-19,1002832,"40.7223797,-74.0107239",SPECIAL
2460,2016-04-19,1002832,"40.7223797,-74.0107239",SPECIAL
9027,2016-04-19,1010637,"40.7380726,-73.9989803",ROUTINE
9027,2016-04-19,1010637,"40.7380726,-73.9989803",ROUTINE
9027,2016-04-19,1010637,"40.7380726,-73.9989803",ROUTINE
9027,2016-04-19,1080225,"40.7397311,-74.0030710",ROUTINE
9027,2016-04-19,1011938,"40.7366850,-74.0068090",ROUTINE
2676,2016-04-19,1051514,"40.7946926,-73.9503409",COMPLAINT
2676,2016-04-19,1051514,"40.7946926,-73.9503409","VIOLATION REINSPECTION"
2676,2016-04-19,1051514,"40.7936670,-73.9494847",COMPLAINT
2676,2016-04-19,1051514,"40.7936670,-73.9494847","VIOLATION REINSPECTION"
2676,2016-04-19,1051514,"40.7939571,-73.9499213",COMPLAINT
2676,2016-04-19,1051514,"40.7939571,-73.9499213","VIOLATION REINSPECTION"
2676,2016-04-19,1051514,"40.7943030,-73.9500290",COMPLAINT
2676,2016-04-19,1051514,"40.7943030,-73.9500290","VIOLATION REINSPECTION"
9028,2016-04-19,3327709,"40.6573303,-73.9397027",ROUTINE
9028,2016-04-19,3327709,"40.6573303,-73.9397027",ROUTINE
9028,2016-04-19,3327708,"40.6560778,-73.9395763",ROUTINE
9028,2016-04-19,3327708,"40.6560778,-73.9395763",ROUTINE
9027,2016-04-19,2015688,"40.8727700,-73.9041079",ROUTINE
9028,2016-04-18,3115972,"40.6552500,-73.9569070",ROUTINE
9028,2016-04-18,3115972,"40.6552500,-73.9569070",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077585,"40.7123596,-73.9848952",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
9027,2016-04-18,1077591,"40.7115148,-73.9951260",ROUTINE
